Date,Mean_Daily_Discharge_cfs,Mean_Daily_Discharge_cms
2010-05-09 ,75.2,2.129426864
2010-05-10 ,74.5,2.109605071
2010-05-11 ,82.8,2.344634898
2010-05-12 ,120,3.398021591
2010-05-13 ,146,4.134259602
2010-05-14 ,150,4.247526989
2010-05-15 ,146,4.134259602
2010-05-16 ,143,4.049309063
2010-05-17 ,189,5.351884006
2010-05-18 ,247,6.994261108
2010-05-19 ,274,7.758815966
2010-05-20 ,274,7.758815966
2010-05-21 ,274,7.758815966
2010-05-22 ,274,7.758815966
2010-05-23 ,273,7.73049912
2010-05-24 ,268,7.588914887
2010-05-25 ,277,7.843766506
2010-05-26 ,269,7.617231733
2010-05-27 ,263,7.447330654
2010-05-28 ,274,7.758815966
2010-05-29 ,312,8.834856137
2010-05-30 ,308,8.72158875
2010-05-31 ,289,8.183568665
2010-06-01 ,240,6.796043182
2010-06-02 ,234,6.626142103
2010-06-03 ,226,6.39960733
2010-06-04 ,221,6.258023097
2010-06-05 ,225,6.371290483
2010-06-06 ,202,5.720003012
2010-06-07 ,193,5.465151392
2010-06-08 ,188,5.323567159
2010-06-09 ,187,5.295250313
2010-06-10 ,183,5.181982926
2010-06-11 ,181,5.125349233
2010-06-12 ,162,4.587329148
2010-06-13 ,142,4.020992216
2010-06-14 ,134,3.794457443
2010-06-15 ,137,3.879407983
2010-06-16 ,130,3.681190057
2010-06-17 ,132,3.73782375
2010-06-18 ,132,3.73782375
2010-06-19 ,126,3.567922671
2010-06-20 ,120,3.398021591
2010-06-21 ,135,3.82277429
2010-06-22 ,130,3.681190057
2010-06-23 ,144,4.077625909
2010-06-24 ,146,4.134259602
2010-06-25 ,152,4.304160682
2010-06-26 ,150,4.247526989
2010-06-27 ,160,4.530695455
2010-06-28 ,140,3.964358523
2010-06-29 ,137,3.879407983
2010-06-30 ,136,3.851091137
2010-07-01 ,142,4.020992216
2010-07-02 ,161,4.559012301
2010-07-03 ,177,5.012081847
2010-07-04 ,192,5.436834546
2010-07-05 ,214,6.059805171
2010-07-06 ,235,6.654458949
2010-07-07 ,247,6.994261108
2010-07-08 ,238,6.739409489
2010-07-09 ,250,7.079211648
2010-07-10 ,274,7.758815966
2010-07-11 ,273,7.73049912
2010-07-12 ,272,7.702182273
2010-07-13 ,276,7.815449659
2010-07-14 ,275,7.787132813
2010-07-15 ,297,8.410103438
2010-07-16 ,290,8.211885512
2010-07-17 ,290,8.211885512
2010-07-18 ,290,8.211885512
2010-07-19 ,288,8.155251818
2010-07-20 ,287,8.126934972
2010-07-21 ,285,8.070301279
2010-07-22 ,271,7.673865426
2010-07-23 ,200,5.663369318
2010-07-24 ,196,5.550101932
2010-07-25 ,201,5.691686165
2010-07-26 ,194,5.493468239
2010-07-27 ,197,5.578418779
2010-07-28 ,202,5.720003012
2010-07-29 ,195,5.521785085
2010-07-30 ,194,5.493468239
2010-07-31 ,196,5.550101932
2010-08-01 ,197,5.578418779
2010-08-02 ,194,5.493468239
2010-08-03 ,187,5.295250313
2010-08-04 ,186,5.266933466
2010-08-05 ,186,5.266933466
2010-08-06 ,188,5.323567159
2010-08-07 ,184,5.210299773
2010-08-08 ,191,5.408517699
2010-08-09 ,190,5.380200852
2010-08-10 ,181,5.125349233
2010-08-11 ,182,5.15366608
2010-08-12 ,181,5.125349233
2010-08-13 ,200,5.663369318
2010-08-14 ,163,4.615645994
2010-08-15 ,158,4.474061762
2010-08-16 ,154,4.360794375
2010-08-17 ,148,4.190893296
2010-08-18 ,145,4.105942756
2010-08-19 ,144,4.077625909
2010-08-20 ,148,4.190893296
2010-08-21 ,147,4.162576449
2010-08-22 ,148,4.190893296
2010-08-23 ,148,4.190893296
2010-08-24 ,147,4.162576449
2010-08-25 ,148,4.190893296
2010-08-26 ,150,4.247526989
2010-08-27 ,156,4.417428068
2010-08-28 ,154,4.360794375
2010-08-29 ,152,4.304160682
2010-08-30 ,144,4.077625909
2010-08-31 ,149,4.219210142
2010-09-01 ,164,4.643962841
2010-09-02 ,176,4.983765
2010-09-03 ,164,4.643962841
2010-09-04 ,160,4.530695455
2010-09-05 ,157,4.445744915
2010-09-06 ,154,4.360794375
2010-09-07 ,157,4.445744915
2010-09-08 ,153,4.332477529
2010-09-09 ,152,4.304160682
2010-09-10 ,154,4.360794375
2010-09-11 ,156,4.417428068
2010-09-12 ,157,4.445744915
2010-09-13 ,152,4.304160682
2010-09-14 ,154,4.360794375
2010-09-15 ,154,4.360794375
2010-09-16 ,167,4.728913381
2010-09-17 ,182,5.15366608
2010-09-18 ,187,5.295250313
2010-09-19 ,158,4.474061762
2010-09-20 ,158,4.474061762
2010-09-21 ,160,4.530695455
2010-09-22 ,157,4.445744915
2010-09-23 ,160,4.530695455
2010-09-24 ,187,5.295250313
2010-09-25 ,217,6.14475571
2010-09-26 ,224,6.342973637
2010-09-27 ,224,6.342973637
2010-09-28 ,229,6.48455787
2010-09-29 ,264,7.4756475
2010-09-30 ,282,7.985350739
2010-10-01 ,283,8.013667586
2010-10-02 ,283,8.013667586
2010-10-03 ,283,8.013667586
2010-10-04 ,284,8.041984432
2010-10-05 ,286,8.098618125
2010-10-06 ,291,8.240202358
2010-10-07 ,296,8.381786591
2010-10-08 ,297,8.410103438
2010-10-09 ,302,8.551687671
2010-10-10 ,301,8.523370824
2010-10-11 ,302,8.551687671
2010-10-12 ,307,8.693271904
2010-10-13 ,315,8.919806676
2010-10-14 ,319,9.033074063
2010-10-15 ,320,9.061390909
2010-10-16 ,321,9.089707756
2010-10-17 ,324,9.174658296
2010-10-18 ,326,9.231291989
2010-10-19 ,326,9.231291989
2010-10-20 ,326,9.231291989
2010-10-21 ,250,7.079211648
2010-10-22 ,195,5.521785085
2010-10-23 ,204,5.776636705
2010-10-24 ,212,6.003171478
2010-10-25 ,203,5.748319858
2010-10-26 ,218,6.173072557
2010-10-27 ,208,5.889904091
2010-10-28 ,210,5.946537784
2010-10-29 ,209,5.918220938
2010-10-30 ,212,6.003171478
2010-10-31 ,211,5.974854631
2010-11-01 ,211,5.974854631
2010-11-02 ,211,5.974854631
2010-11-03 ,211,5.974854631
2010-11-04 ,211,5.974854631
2010-11-05 ,236,6.682775796
2010-11-06 ,258,7.305746421
2010-11-07 ,257,7.277429574
2010-11-08 ,257,7.277429574
2010-11-09 ,256,7.249112728
2010-11-10 ,256,7.249112728
2010-11-11 ,255,7.220795881
2010-11-12 ,254,7.192479034
2010-11-13 ,257,7.277429574
2010-11-14 ,253,7.164162188
2010-11-15 ,255,7.220795881
2010-11-16 ,257,7.277429574
2010-11-17 ,260,7.362380114
2010-11-18 ,250,7.079211648
2010-11-19 ,246,6.965944262
2010-11-20 ,249,7.050894801
2010-11-21 ,248,7.022577955
2010-11-22 ,248,7.022577955
2010-11-23 ,250,7.079211648
2010-11-24 ,253,7.164162188
2010-11-25 ,254,7.192479034
2010-11-26 ,251,7.107528495
2010-11-27 ,244,6.909310568
2010-11-28 ,245,6.937627415
2010-11-29 ,276,7.815449659
2010-11-30 ,294,8.325152898
2010-12-01 ,293,8.296836051
2010-12-02 ,292,8.268519205
2010-12-03 ,290,8.211885512
2010-12-04 ,291,8.240202358
2010-12-05 ,290,8.211885512
2010-12-06 ,285,8.070301279
2010-12-07 ,284,8.041984432
2010-12-08 ,270,7.64554858
2010-12-09 ,281,7.957033892
2010-12-10 ,243,6.880993722
2010-12-11 ,217,6.14475571
2010-12-12 ,216,6.116438864
2010-12-13 ,210,5.946537784
2010-12-14 ,200,5.663369318
2010-12-15 ,205,5.804953551
2010-12-16 ,203,5.748319858
2010-12-17 ,203,5.748319858
2010-12-18 ,204,5.776636705
2010-12-19 ,199,5.635052472
2010-12-20 ,198,5.606735625
2010-12-21 ,192,5.436834546
2010-12-22 ,193,5.465151392
2010-12-23 ,195,5.521785085
2010-12-24 ,195,5.521785085
2010-12-25 ,195,5.521785085
2010-12-26 ,197,5.578418779
2010-12-27 ,197,5.578418779
2010-12-28 ,198,5.606735625
2010-12-29 ,199,5.635052472
2010-12-30 ,171,4.842180767
2010-12-31 ,146,4.134259602
2011-01-01 ,142,4.020992216
2011-01-02 ,137,3.879407983
2011-01-03 ,143,4.049309063
2011-01-04 ,140,3.964358523
2011-01-05 ,142,4.020992216
2011-01-06 ,143,4.049309063
2011-01-07 ,143,4.049309063
2011-01-08 ,142,4.020992216
2011-01-09 ,141,3.992675369
2011-01-10 ,149,4.219210142
2011-01-11 ,150,4.247526989
2011-01-12 ,149,4.219210142
2011-01-13 ,150,4.247526989
2011-01-14 ,149,4.219210142
2011-01-15 ,147,4.162576449
2011-01-16 ,149,4.219210142
2011-01-17 ,151,4.275843835
2011-01-18 ,149,4.219210142
2011-01-19 ,149,4.219210142
2011-01-20 ,148,4.190893296
2011-01-21 ,148,4.190893296
2011-01-22 ,148,4.190893296
2011-01-23 ,148,4.190893296
2011-01-24 ,149,4.219210142
2011-01-25 ,148,4.190893296
2011-01-26 ,147,4.162576449
2011-01-27 ,150,4.247526989
2011-01-28 ,149,4.219210142
2011-01-29 ,148,4.190893296
2011-01-30 ,149,4.219210142
2011-01-31 ,149,4.219210142
2011-02-01 ,147,4.162576449
2011-02-02 ,150,4.247526989
2011-02-03 ,151,4.275843835
2011-02-04 ,151,4.275843835
2011-02-05 ,149,4.219210142
2011-02-06 ,149,4.219210142
2011-02-07 ,149,4.219210142
2011-02-08 ,149,4.219210142
2011-02-09 ,149,4.219210142
2011-02-10 ,149,4.219210142
2011-02-11 ,150,4.247526989
2011-02-12 ,150,4.247526989
2011-02-13 ,150,4.247526989
2011-02-14 ,180,5.097032387
2011-02-15 ,194,5.493468239
2011-02-16 ,194,5.493468239
2011-02-17 ,201,5.691686165
2011-02-18 ,195,5.521785085
2011-02-19 ,194,5.493468239
2011-02-20 ,202,5.720003012
2011-02-21 ,196,5.550101932
2011-02-22 ,196,5.550101932
2011-02-23 ,196,5.550101932
2011-02-24 ,194,5.493468239
2011-02-25 ,195,5.521785085
2011-02-26 ,196,5.550101932
2011-02-27 ,197,5.578418779
2011-02-28 ,194,5.493468239
2011-03-01 ,199,5.635052472
2011-03-02 ,194,5.493468239
2011-03-03 ,199,5.635052472
2011-03-04 ,198,5.606735625
2011-03-05 ,196,5.550101932
2011-03-06 ,196,5.550101932
2011-03-07 ,199,5.635052472
2011-03-08 ,195,5.521785085
2011-03-09 ,201,5.691686165
2011-03-10 ,197,5.578418779
2011-03-11 ,192,5.436834546
2011-03-12 ,197,5.578418779
2011-03-13 ,189,5.351884006
2011-03-14 ,190,5.380200852
2011-03-15 ,190,5.380200852
2011-03-16 ,192,5.436834546
2011-03-17 ,197,5.578418779
2011-03-18 ,196,5.550101932
2011-03-19 ,198,5.606735625
2011-03-20 ,198,5.606735625
2011-03-21 ,198,5.606735625
2011-03-22 ,220,6.22970625
2011-03-23 ,208,5.889904091
2011-03-24 ,204,5.776636705
2011-03-25 ,204,5.776636705
2011-03-26 ,202,5.720003012
2011-03-27 ,202,5.720003012
2011-03-28 ,201,5.691686165
2011-03-29 ,203,5.748319858
2011-03-30 ,202,5.720003012
2011-03-31 ,203,5.748319858
2011-04-01 ,204,5.776636705
2011-04-02 ,201,5.691686165
2011-04-03 ,207,5.861587245
2011-04-04 ,204,5.776636705
2011-04-05 ,202,5.720003012
2011-04-06 ,204,5.776636705
2011-04-07 ,230,6.512874716
2011-04-08 ,255,7.220795881
2011-04-09 ,255,7.220795881
2011-04-10 ,253,7.164162188
2011-04-11 ,253,7.164162188
2011-04-12 ,253,7.164162188
2011-04-13 ,251,7.107528495
2011-04-14 ,225,6.371290483
2011-04-15 ,236,6.682775796
2011-04-16 ,262,7.419013807
2011-04-17 ,259,7.334063267
2011-04-18 ,258,7.305746421
2011-04-19 ,270,7.64554858
2011-04-20 ,259,7.334063267
2011-04-21 ,257,7.277429574
2011-04-22 ,263,7.447330654
2011-04-23 ,256,7.249112728
2011-04-24 ,256,7.249112728
2011-04-25 ,255,7.220795881
2011-04-26 ,269,7.617231733
2011-04-27 ,255,7.220795881
2011-04-28 ,271,7.673865426
2011-04-29 ,282,7.985350739
2011-04-30 ,282,7.985350739
2011-05-01 ,282,7.985350739
2011-05-02 ,282,7.985350739
2011-05-03 ,281,7.957033892
2011-05-04 ,279,7.900400199
2011-05-05 ,280,7.928717046
2011-05-06 ,280,7.928717046
2011-05-07 ,281,7.957033892
2011-05-08 ,280,7.928717046
2011-05-09 ,279,7.900400199
2011-05-10 ,281,7.957033892
2011-05-11 ,293,8.296836051
2011-05-12 ,283,8.013667586
2011-05-13 ,283,8.013667586
2011-05-14 ,283,8.013667586
2011-05-15 ,281,7.957033892
2011-05-16 ,279,7.900400199
2011-05-17 ,277,7.843766506
2011-05-18 ,250,7.079211648
2011-05-19 ,229,6.48455787
2011-05-20 ,235,6.654458949
2011-05-21 ,233,6.597825256
2011-05-22 ,234,6.626142103
2011-05-23 ,232,6.569508409
2011-05-24 ,234,6.626142103
2011-05-25 ,248,7.022577955
2011-05-26 ,234,6.626142103
2011-05-27 ,235,6.654458949
2011-05-28 ,241,6.824360029
2011-05-29 ,240,6.796043182
2011-05-30 ,244,6.909310568
2011-05-31 ,240,6.796043182
2011-06-01 ,238,6.739409489
2011-06-02 ,231,6.541191563
2011-06-03 ,200,5.663369318
2011-06-04 ,172,4.870497614
2011-06-05 ,173,4.89881446
2011-06-06 ,169,4.785547074
2011-06-07 ,167,4.728913381
2011-06-08 ,175,4.955448154
2011-06-09 ,164,4.643962841
2011-06-10 ,167,4.728913381
2011-06-11 ,164,4.643962841
2011-06-12 ,166,4.700596534
2011-06-13 ,161,4.559012301
2011-06-14 ,166,4.700596534
2011-06-15 ,166,4.700596534
2011-06-16 ,167,4.728913381
2011-06-17 ,167,4.728913381
2011-06-18 ,162,4.587329148
2011-06-19 ,135,3.82277429
2011-06-20 ,124,3.511288977
2011-06-21 ,134,3.794457443
2011-06-22 ,124,3.511288977
2011-06-23 ,121,3.426338438
2011-06-24 ,120,3.398021591
2011-06-25 ,121,3.426338438
2011-06-26 ,113,3.199803665
2011-06-27 ,105,2.973268892
2011-06-28 ,103,2.916635199
2011-06-29 ,103,2.916635199
2011-06-30 ,101,2.860001506
2011-07-01 ,108,3.058219432
2011-07-02 ,104,2.944952046
2011-07-03 ,105,2.973268892
2011-07-04 ,102,2.888318352
2011-07-05 ,77.2,2.186060557
2011-07-06 ,80.1,2.268179412
2011-07-07 ,86.2,2.440912176
2011-07-08 ,87.7,2.483387446
2011-07-09 ,89.8,2.542852824
2011-07-10 ,87.1,2.466397338
2011-07-11 ,76.7,2.171902134
2011-07-12 ,71.8,2.033149585
2011-07-13 ,71.6,2.027486216
2011-07-14 ,64.1,1.815109867
2011-07-15 ,58.1,1.645208787
2011-07-16 ,60.7,1.718832588
2011-07-17 ,60.6,1.716000903
2011-07-18 ,53.3,1.509287923
2011-07-19 ,52.5,1.486634446
2011-07-20 ,51.8,1.466812653
2011-07-21 ,52.7,1.492297815
2011-07-22 ,55.6,1.574416671
2011-07-23 ,57.9,1.639545418
2011-07-24 ,59.6,1.687684057
2011-07-25 ,58.3,1.650872156
2011-07-26 ,61.5,1.741486065
2011-07-27 ,70.8,2.004832739
2011-07-28 ,60.2,1.704674165
2011-07-29 ,61.9,1.752812804
2011-07-30 ,64.2,1.817941551
2011-07-31 ,62.1,1.758476173
2011-08-01 ,61,1.727327642
2011-08-02 ,60.7,1.718832588
2011-08-03 ,56.2,1.591406778
2011-08-04 ,58.4,1.653703841
2011-08-05 ,60.3,1.707505849
2011-08-06 ,61.8,1.749981119
2011-08-07 ,62.8,1.778297966
2011-08-08 ,58.6,1.65936721
2011-08-09 ,57.3,1.62255531
2011-08-10 ,55.8,1.58008004
2011-08-11 ,59.5,1.684852372
2011-08-12 ,62.6,1.772634597
2011-08-13 ,61.6,1.74431775
2011-08-14 ,62.3,1.764139543
2011-08-15 ,59,1.670693949
2011-08-16 ,59.5,1.684852372
2011-08-17 ,56.8,1.608396886
2011-08-18 ,58.4,1.653703841
2011-08-19 ,59.9,1.696179111
2011-08-20 ,58,1.642377102
2011-08-21 ,56.9,1.611228571
2011-08-22 ,55.9,1.582911724
2011-08-23 ,60.1,1.70184248
2011-08-24 ,54.1,1.531941401
2011-08-25 ,54,1.529109716
2011-08-26 ,55.4,1.568753301
2011-08-27 ,53.1,1.503624554
2011-08-28 ,53.4,1.512119608
2011-08-29 ,51.6,1.461149284
2011-08-30 ,50.7,1.435664122
2011-08-31 ,49.6,1.404515591
2011-09-01 ,49.7,1.407347276
2011-09-02 ,48.6,1.376198744
2011-09-03 ,55.4,1.568753301
2011-09-04 ,49.1,1.390357168
2011-09-05 ,49,1.387525483
2011-09-06 ,47.9,1.356376952
2011-09-07 ,48.2,1.364872006
2011-09-08 ,48.2,1.364872006
2011-09-09 ,51.6,1.461149284
2011-09-10 ,53.3,1.509287923
2011-09-11 ,54,1.529109716
2011-09-12 ,52.5,1.486634446
2011-09-13 ,49.9,1.413010645
2011-09-14 ,49.3,1.396020537
2011-09-15 ,48.7,1.379030429
2011-09-16 ,50.3,1.424337384
2011-09-17 ,51.3,1.45265423
2011-09-18 ,53,1.500792869
2011-09-19 ,50.6,1.432832438
2011-09-20 ,51.2,1.449822546
2011-09-21 ,51.3,1.45265423
2011-09-22 ,50.6,1.432832438
2011-09-23 ,51.1,1.446990861
2011-09-24 ,51.2,1.449822546
2011-09-25 ,52.4,1.483802761
2011-09-26 ,63.7,1.803783128
2011-09-27 ,51.4,1.455485915
2011-09-28 ,51.2,1.449822546
2011-09-29 ,52.5,1.486634446
2011-09-30 ,49,1.387525483
2011-10-01 ,49.9,1.413010645
2011-10-02 ,51.1,1.446990861
2011-10-03 ,51.1,1.446990861
2011-10-04 ,50.7,1.435664122
2011-10-05 ,51.6,1.461149284
2011-10-06 ,52.3,1.480971077
2011-10-07 ,52.2,1.478139392
2011-10-08 ,57.3,1.62255531
2011-10-09 ,57.8,1.636713733
2011-10-10 ,52.2,1.478139392
2011-10-11 ,53.1,1.503624554
2011-10-12 ,55.5,1.571584986
2011-10-13 ,66,1.868911875
2011-10-14 ,60.4,1.710337534
2011-10-15 ,59,1.670693949
2011-10-16 ,57.1,1.61689194
2011-10-17 ,55.9,1.582911724
2011-10-18 ,54.1,1.531941401
2011-10-19 ,54.9,1.554594878
2011-10-20 ,55.6,1.574416671
2011-10-21 ,53.1,1.503624554
2011-10-22 ,54.2,1.534773085
2011-10-23 ,74.9,2.12093181
2011-10-24 ,118,3.341387898
2011-10-25 ,124,3.511288977
2011-10-26 ,130,3.681190057
2011-10-27 ,139,3.936041676
2011-10-28 ,141,3.992675369
2011-10-29 ,161,4.559012301
2011-10-30 ,189,5.351884006
2011-10-31 ,186,5.266933466
2011-11-01 ,186,5.266933466
2011-11-02 ,193,5.465151392
2011-11-03 ,185,5.23861662
2011-11-04 ,185,5.23861662
2011-11-05 ,186,5.266933466
2011-11-06 ,186,5.266933466
2011-11-07 ,185,5.23861662
2011-11-08 ,191,5.408517699
2011-11-09 ,210,5.946537784
2011-11-10 ,193,5.465151392
2011-11-11 ,202,5.720003012
2011-11-12 ,200,5.663369318
2011-11-13 ,199,5.635052472
2011-11-14 ,199,5.635052472
2011-11-15 ,250,7.079211648
2011-11-16 ,295,8.353469745
2011-11-17 ,292,8.268519205
2011-11-18 ,292,8.268519205
2011-11-19 ,292,8.268519205
2011-11-20 ,289,8.183568665
2011-11-21 ,289,8.183568665
2011-11-22 ,285,8.070301279
2011-11-23 ,300,8.495053978
2011-11-24 ,305,8.636638211
2011-11-25 ,307,8.693271904
2011-11-26 ,308,8.72158875
2011-11-27 ,303,8.580004517
2011-11-28 ,308,8.72158875
2011-11-29 ,303,8.580004517
2011-11-30 ,295,8.353469745
2011-12-01 ,301,8.523370824
2011-12-02 ,297,8.410103438
2011-12-03 ,305,8.636638211
2011-12-04 ,303,8.580004517
2011-12-05 ,298,8.438420284
2011-12-06 ,295,8.353469745
2011-12-07 ,295,8.353469745
2011-12-08 ,306,8.664955057
2011-12-09 ,313,8.863172983
2011-12-10 ,306,8.664955057
2011-12-11 ,313,8.863172983
2011-12-12 ,313,8.863172983
2011-12-13 ,309,8.749905597
2011-12-14 ,317,8.97644037
2011-12-15 ,310,8.778222444
2011-12-16 ,310,8.778222444
2011-12-17 ,310,8.778222444
2011-12-18 ,310,8.778222444
2011-12-19 ,310,8.778222444
2011-12-20 ,295,8.353469745
2011-12-21 ,291,8.240202358
2011-12-22 ,293,8.296836051
2011-12-23 ,291,8.240202358
2011-12-24 ,290,8.211885512
2011-12-25 ,289,8.183568665
2011-12-26 ,288,8.155251818
2011-12-27 ,287,8.126934972
2011-12-28 ,289,8.183568665
2011-12-29 ,286,8.098618125
2011-12-30 ,202,5.720003012
2011-12-31 ,161,4.559012301
2012-01-01 ,165,4.672279688
2012-01-02 ,131,3.709506904
2012-01-03 ,110,3.114853125
2012-01-04 ,164,4.643962841
2012-01-05 ,166,4.700596534
2012-01-06 ,161,4.559012301
2012-01-07 ,159,4.502378608
2012-01-08 ,160,4.530695455
2012-01-09 ,159,4.502378608
2012-01-10 ,160,4.530695455
2012-01-11 ,160,4.530695455
2012-01-12 ,158,4.474061762
2012-01-13 ,140,3.964358523
2012-01-14 ,161,4.559012301
2012-01-15 ,161,4.559012301
2012-01-16 ,161,4.559012301
2012-01-17 ,161,4.559012301
2012-01-18 ,161,4.559012301
2012-01-19 ,159,4.502378608
2012-01-20 ,161,4.559012301
2012-01-21 ,160,4.530695455
2012-01-22 ,160,4.530695455
2012-01-23 ,162,4.587329148
2012-01-24 ,159,4.502378608
2012-01-25 ,159,4.502378608
2012-01-26 ,160,4.530695455
2012-01-27 ,160,4.530695455
2012-01-28 ,162,4.587329148
2012-01-29 ,160,4.530695455
2012-01-30 ,161,4.559012301
2012-01-31 ,164,4.643962841
2012-02-01 ,160,4.530695455
2012-02-02 ,134,3.794457443
2012-02-03 ,113,3.199803665
2012-02-04 ,112,3.171486818
2012-02-05 ,113,3.199803665
2012-02-06 ,113,3.199803665
2012-02-07 ,113,3.199803665
2012-02-08 ,115,3.256437358
2012-02-09 ,114,3.228120511
2012-02-10 ,114,3.228120511
2012-02-11 ,114,3.228120511
2012-02-12 ,113,3.199803665
2012-02-13 ,113,3.199803665
2012-02-14 ,115,3.256437358
2012-02-15 ,113,3.199803665
2012-02-16 ,111,3.143169972
2012-02-17 ,113,3.199803665
2012-02-18 ,112,3.171486818
2012-02-19 ,111,3.143169972
2012-02-20 ,108,3.058219432
2012-02-21 ,113,3.199803665
2012-02-22 ,111,3.143169972
2012-02-23 ,111,3.143169972
2012-02-24 ,114,3.228120511
2012-02-25 ,111,3.143169972
2012-02-26 ,110,3.114853125
2012-02-27 ,111,3.143169972
2012-02-28 ,110,3.114853125
2012-02-29 ,119,3.369704744
2012-03-01 ,86.7,2.4550706
2012-03-02 ,54.8,1.551763193
2012-03-03 ,58.8,1.66503058
2012-03-04 ,54.3,1.53760477
2012-03-05 ,53.2,1.506456239
2012-03-06 ,57.4,1.625386994
2012-03-07 ,60.1,1.70184248
2012-03-08 ,58.6,1.65936721
2012-03-09 ,56.2,1.591406778
2012-03-10 ,58.6,1.65936721
2012-03-11 ,57.4,1.625386994
2012-03-12 ,60.1,1.70184248
2012-03-13 ,57.8,1.636713733
2012-03-14 ,58.4,1.653703841
2012-03-15 ,57.1,1.61689194
2012-03-16 ,49.1,1.390357168
2012-03-17 ,38,1.07604017
2012-03-18 ,38.1,1.078871855
2012-03-19 ,41,1.16099071
2012-03-20 ,36.7,1.03922827
2012-03-21 ,39.3,1.112852071
2012-03-22 ,42.4,1.200634296
2012-03-23 ,48.1,1.362040321
2012-03-24 ,41.6,1.177980818
2012-03-25 ,40.1,1.135505548
2012-03-26 ,40.1,1.135505548
2012-03-27 ,41.4,1.172317449
2012-03-28 ,40.1,1.135505548
2012-03-29 ,35.5,1.005248054
2012-03-30 ,44.6,1.262931358
2012-03-31 ,38,1.07604017
2012-04-01 ,37.6,1.064713432
2012-04-02 ,36.7,1.03922827
2012-04-03 ,37.1,1.050555009
2012-04-04 ,38.2,1.08170354
2012-04-05 ,35.3,0.999584685
2012-04-06 ,56.4,1.597070148
2012-04-07 ,76,2.152080341
2012-04-08 ,76,2.152080341
2012-04-09 ,73.7,2.086951594
2012-04-10 ,70.9,2.007664423
2012-04-11 ,69.3,1.962357469
2012-04-12 ,67.9,1.922713884
2012-04-13 ,70.6,1.999169369
2012-04-14 ,68.9,1.95103073
2012-04-15 ,78.2,2.214377403
2012-04-16 ,75.3,2.132258548
2012-04-17 ,70.4,1.993506
2012-04-18 ,71.4,2.021822847
2012-04-19 ,75.8,2.146416972
2012-04-20 ,71.2,2.016159477
2012-04-21 ,66.9,1.894397037
2012-04-22 ,66.1,1.87174356
2012-04-23 ,67.4,1.90855546
2012-04-24 ,70.1,1.985010946
2012-04-25 ,72.4,2.050139693
2012-04-26 ,70.2,1.987842631
2012-04-27 ,74.7,2.11526844
2012-04-28 ,77.8,2.203050665
2012-04-29 ,84.1,2.381446798
2012-04-30 ,79.4,2.248357619
2012-05-01 ,97,2.746734119
2012-05-02 ,131,3.709506904
2012-05-03 ,158,4.474061762
2012-05-04 ,157,4.445744915
2012-05-05 ,156,4.417428068
2012-05-06 ,167,4.728913381
2012-05-07 ,152,4.304160682
2012-05-08 ,153,4.332477529
2012-05-09 ,154,4.360794375
2012-05-10 ,153,4.332477529
2012-05-11 ,154,4.360794375
2012-05-12 ,155,4.389111222
2012-05-13 ,164,4.643962841
2012-05-14 ,201,5.691686165
2012-05-15 ,201,5.691686165
2012-05-16 ,202,5.720003012
2012-05-17 ,207,5.861587245
2012-05-18 ,203,5.748319858
2012-05-19 ,178,5.040398693
2012-05-20 ,123,3.482972131
2012-05-21 ,106,3.001585739
2012-05-22 ,98,2.775050966
2012-05-23 ,96,2.718417273
2012-05-24 ,89,2.520199347
2012-05-25 ,81.4,2.304991313
2012-05-26 ,85.2,2.41259533
2012-05-27 ,74.8,2.118100125
2012-05-28 ,67.6,1.91421883
2012-05-29 ,55.8,1.58008004
2012-05-30 ,54.6,1.546099824
2012-05-31 ,57.7,1.633882048
2012-06-01 ,54.1,1.531941401
2012-06-02 ,56.6,1.602733517
2012-06-03 ,60.1,1.70184248
2012-06-04 ,57.7,1.633882048
2012-06-05 ,45.9,1.299743259
2012-06-06 ,36.9,1.044891639
2012-06-07 ,39.1,1.107188702
2012-06-08 ,43.3,1.226119457
2012-06-09 ,45.8,1.296911574
2012-06-10 ,39.4,1.115683756
2012-06-11 ,25,0.707921165
2012-06-12 ,22.2,0.628633994
2012-06-13 ,22.1,0.62580231
2012-06-14 ,23.5,0.665445895
2012-06-15 ,25.8,0.730574642
2012-06-16 ,26.9,0.761723173
2012-06-17 ,29.1,0.824020236
2012-06-18 ,23.5,0.665445895
2012-06-19 ,25.2,0.713584534
2012-06-20 ,20.2,0.572000301
2012-06-21 ,23.5,0.665445895
2012-06-22 ,23.1,0.654119156
2012-06-23 ,25.8,0.730574642
2012-06-24 ,24,0.679604318
2012-06-25 ,20.2,0.572000301
2012-06-26 ,19.9,0.563505247
2012-06-27 ,19,0.538020085
2012-06-28 ,19.5,0.552178509
2012-06-29 ,27.1,0.767386543
2012-06-30 ,42.3,1.197802611
2012-07-01 ,41.3,1.169485764
2012-07-02 ,30.8,0.872158875
2012-07-03 ,31.1,0.880653929
2012-07-04 ,37.5,1.061881747
2012-07-05 ,34.4,0.974099523
2012-07-06 ,35,0.991089631
2012-07-07 ,38.7,1.095861963
2012-07-08 ,39.9,1.129842179
2012-07-09 ,39.2,1.110020386
2012-07-10 ,34.3,0.971267838
2012-07-11 ,30.5,0.863663821
2012-07-12 ,32.1,0.908970776
2012-07-13 ,36.6,1.036396585
